source,target,delay_factor,shortest_path_delay,target_delay,spare_path_found,spare_path_delay,delay_delta,spare_edges_count,normal_edges_count,shortest_path_dist,spare_path_dist,duration_s
3,902,1.500000,0.119840,0.179760,True,0.154713,-0.025047,31.000000,10.000000,35927139.032524,46381786.862373,6.163318
3,902,2.000000,0.119840,0.239680,True,0.154713,-0.084967,31.000000,10.000000,35927139.032524,46381786.862373,6.386870
503,840,1.250000,0.098218,0.122773,True,0.123425,0.000652,10.000000,22.000000,29445049.244673,37001856.260082,6.271837
503,840,1.500000,0.098218,0.147327,True,0.145957,-0.001370,7.000000,27.000000,29445049.244673,43756873.938137,6.331049
503,840,2.000000,0.098218,0.196436,True,0.154693,-0.041743,9.000000,27.000000,29445049.244673,46375866.703122,6.308266
1254,1402,1.250000,0.059006,0.073757,True,0.075194,0.001437,8.000000,7.000000,17689498.931379,22542672.059299,6.017750
1254,1402,1.500000,0.059006,0.088509,True,0.088432,-0.000077,9.000000,10.000000,17689498.931379,26511225.613467,6.165971
1254,1402,2.000000,0.059006,0.118012,True,0.097651,-0.020360,10.000000,11.000000,17689498.931379,29275101.343647,6.174047
1007,1510,1.250000,0.099784,0.124730,True,0.125051,0.000321,30.000000,3.000000,29914556.036695,37489304.349066,5.799598
1007,1510,1.500000,0.099784,0.149676,True,0.136815,-0.012861,28.000000,5.000000,29914556.036695,41016124.912778,6.025784
1007,1510,2.000000,0.099784,0.199568,True,0.136815,-0.062753,28.000000,5.000000,29914556.036695,41016124.912778,5.838498
1451,621,1.250000,0.152617,0.190771,True,0.190746,-0.000025,16.000000,32.000000,45753396.484882,57184221.269043,7.412118
1451,621,1.500000,0.152617,0.228925,True,0.212998,-0.015927,16.000000,36.000000,45753396.484882,63855252.617740,7.434846
1451,621,2.000000,0.152617,0.305234,True,0.212998,-0.092236,16.000000,36.000000,45753396.484882,63855252.617740,7.532832
1478,726,1.250000,0.137441,0.171801,True,0.169054,-0.002747,30.000000,15.000000,41203626.376557,50681067.801801,5.045870
1478,726,1.500000,0.137441,0.206161,True,0.176074,-0.030087,12.000000,35.000000,41203626.376557,52785563.051141,5.090841
1478,726,2.000000,0.137441,0.274881,True,0.176074,-0.098807,12.000000,35.000000,41203626.376557,52785563.051141,5.041751
1528,1571,1.250000,0.013135,0.016418,True,0.015562,-0.000857,4.000000,0.000000,3937649.875654,4665238.688778,5.427151
1528,1571,1.500000,0.013135,0.019702,True,0.020027,0.000325,6.000000,0.000000,3937649.875654,6003837.761958,6.332610
1528,1571,2.000000,0.013135,0.026269,True,0.024208,-0.002062,4.000000,0.000000,3937649.875654,7257259.154677,6.403042
1347,266,1.250000,0.097034,0.121293,True,0.121960,0.000667,19.000000,14.000000,29090147.761372,36562739.829992,2.262157
1347,266,1.500000,0.097034,0.145551,True,0.130189,-0.015362,17.000000,16.000000,29090147.761372,39029670.372640,2.287225
1347,266,2.000000,0.097034,0.194069,True,0.130189,-0.063880,17.000000,16.000000,29090147.761372,39029670.372640,2.212841
1429,319,1.250000,0.137445,0.171806,True,0.171833,0.000027,31.000000,10.000000,41204894.887835,51514098.704665,4.454671
1429,319,1.500000,0.137445,0.206167,True,0.171833,-0.034335,31.000000,10.000000,41204894.887835,51514098.704665,4.575325
1429,319,2.000000,0.137445,0.274889,True,0.171833,-0.103057,31.000000,10.000000,41204894.887835,51514098.704665,4.528838
1048,1351,1.250000,0.078418,0.098023,True,0.098881,0.000858,23.000000,1.000000,23509240.618979,29643732.904480,6.816358
1048,1351,1.500000,0.078418,0.117628,True,0.121209,0.003581,28.000000,2.000000,23509240.618979,36337512.343244,6.871528
1048,1351,2.000000,0.078418,0.156837,True,0.121528,-0.035309,27.000000,3.000000,23509240.618979,36433124.148299,6.655883
182,927,1.250000,0.139854,0.174818,True,0.160888,-0.013930,30.000000,12.000000,41927253.251071,48233014.783614,2.778009
182,927,1.500000,0.139854,0.209781,True,0.160888,-0.048893,30.000000,12.000000,41927253.251071,48233014.783614,2.456503
182,927,2.000000,0.139854,0.279709,True,0.160888,-0.118821,30.000000,12.000000,41927253.251071,48233014.783614,2.483458
1055,1532,1.250000,0.118664,0.148329,True,0.149139,0.000810,22.000000,14.000000,35574437.868855,44710783.651640,3.715877
1055,1532,1.500000,0.118664,0.177995,True,0.162233,-0.015762,24.000000,14.000000,35574437.868855,48636263.907132,3.720408
1055,1532,2.000000,0.118664,0.237327,True,0.162233,-0.075094,24.000000,14.000000,35574437.868855,48636263.907132,3.801697
1000,300,1.250000,0.130648,0.163310,True,0.164757,0.001447,41.000000,0.000000,39167221.233985,49392783.854602,7.583754
1000,300,1.500000,0.130648,0.195972,True,0.190973,-0.004999,46.000000,0.000000,39167221.233985,57252188.706231,7.777715
1000,300,2.000000,0.130648,0.261296,True,0.190973,-0.070323,46.000000,0.000000,39167221.233985,57252188.706231,7.509396
1108,662,1.250000,0.107670,0.134587,True,0.131689,-0.002899,26.000000,5.000000,32278649.884789,39479326.750969,7.368795
1108,662,1.500000,0.107670,0.161505,True,0.131689,-0.029816,26.000000,5.000000,32278649.884789,39479326.750969,7.364515
1108,662,2.000000,0.107670,0.215340,True,0.131689,-0.083651,26.000000,5.000000,32278649.884789,39479326.750969,7.732551
1370,8,1.250000,0.048294,0.060368,True,0.058530,-0.001838,13.000000,2.000000,14478252.825129,17546738.865974,4.323089
1370,8,1.500000,0.048294,0.072441,True,0.072178,-0.000263,17.000000,2.000000,14478252.825129,21638401.747727,4.362314
1370,8,2.000000,0.048294,0.096589,True,0.092731,-0.003858,16.000000,5.000000,14478252.825129,27799937.585825,4.290587
1223,1293,1.250000,0.035335,0.044169,True,0.043794,-0.000375,6.000000,4.000000,10593259.216639,13129022.815503,7.407107
1223,1293,1.500000,0.035335,0.053003,True,0.052390,-0.000613,6.000000,4.000000,10593259.216639,15706081.355645,7.108116
1223,1293,2.000000,0.035335,0.070671,True,0.060843,-0.009828,5.000000,7.000000,10593259.216639,18240162.279532,7.268289
1494,614,1.250000,0.108730,0.135912,True,0.137748,0.001835,13.000000,24.000000,32596376.885006,41295690.667947,6.940646
1494,614,1.500000,0.108730,0.163095,True,0.155075,-0.008020,13.000000,26.000000,32596376.885006,46490297.321459,7.022349
1494,614,2.000000,0.108730,0.217460,True,0.172331,-0.045128,19.000000,24.000000,32596376.885006,51663640.502228,6.807652
11,1551,1.250000,0.006530,0.008162,False,,,,,1957578.259744,,1.542557
11,1551,1.500000,0.006530,0.009795,True,0.017559,0.007765,3.000000,0.000000,1957578.259744,5264112.589191,2.305132
11,1551,2.000000,0.006530,0.013060,True,0.017559,0.004500,3.000000,0.000000,1957578.259744,5264112.589191,3.451413
773,970,1.250000,0.036115,0.045144,False,,,,,10827096.168972,,1.367958
773,970,1.500000,0.036115,0.054173,False,,,,,10827096.168972,,1.343877
773,970,2.000000,0.036115,0.072231,False,,,,,10827096.168972,,1.347058
1012,1247,1.250000,0.078681,0.098351,True,0.097025,-0.001326,11.000000,9.000000,23588008.718460,29087364.537893,2.521782
1012,1247,1.500000,0.078681,0.118022,True,0.110190,-0.007831,13.000000,11.000000,23588008.718460,33034203.855852,2.491660
1012,1247,2.000000,0.078681,0.157362,True,0.110190,-0.047172,13.000000,11.000000,23588008.718460,33034203.855852,2.506441
1287,979,1.250000,0.045708,0.057136,True,0.057135,-0.000000,15.000000,0.000000,13703047.818206,17128669.506986,7.682655
1287,979,1.500000,0.045708,0.068563,True,0.070280,0.001717,16.000000,1.000000,13703047.818206,21069382.855160,7.561954
1287,979,2.000000,0.045708,0.091417,True,0.092285,0.000869,22.000000,1.000000,13703047.818206,27666469.068694,7.616139
0,1316,1.250000,0.067537,0.084422,True,0.083635,-0.000786,15.000000,5.000000,20247185.614163,25073233.975442,3.598248
0,1316,1.500000,0.067537,0.101306,True,0.096731,-0.004575,17.000000,5.000000,20247185.614163,28999095.312662,3.620059
0,1316,2.000000,0.067537,0.135075,True,0.096731,-0.038344,17.000000,5.000000,20247185.614163,28999095.312662,3.775959
593,92,1.250000,0.104724,0.130905,False,,,,,31395462.721619,,1.316548
593,92,1.500000,0.104724,0.157086,False,,,,,31395462.721619,,1.333351
593,92,2.000000,0.104724,0.209448,False,,,,,31395462.721619,,1.334973
1313,439,1.250000,0.145129,0.181411,True,0.183493,0.002082,30.000000,17.000000,43508458.325672,55009839.887540,5.810447
1313,439,1.500000,0.145129,0.217693,True,0.193210,-0.024483,31.000000,18.000000,43508458.325672,57922800.647698,5.978091
1313,439,2.000000,0.145129,0.290257,True,0.193210,-0.097048,31.000000,18.000000,43508458.325672,57922800.647698,6.022518
1480,341,1.250000,0.098055,0.122569,True,0.124427,0.001857,28.000000,4.000000,29396266.785658,37302170.469191,5.635406
1480,341,1.500000,0.098055,0.147083,True,0.133593,-0.013490,30.000000,2.000000,29396266.785658,40050286.996009,5.868197
1480,341,2.000000,0.098055,0.196111,True,0.133593,-0.062517,30.000000,2.000000,29396266.785658,40050286.996009,5.581156
1069,1319,1.250000,0.090072,0.112591,True,0.112524,-0.000066,10.000000,16.000000,27003041.898755,33733871.745347,6.557126
1069,1319,1.500000,0.090072,0.135109,True,0.117621,-0.017488,12.000000,16.000000,27003041.898755,35261940.563234,6.512123
1069,1319,2.000000,0.090072,0.180145,True,0.117621,-0.062524,12.000000,16.000000,27003041.898755,35261940.563234,6.664900
256,769,1.250000,0.120777,0.150971,True,0.151945,0.000974,22.000000,13.000000,36207959.253878,45551862.346479,7.353972
256,769,1.500000,0.120777,0.181165,True,0.158480,-0.022685,28.000000,11.000000,36207959.253878,47511167.095238,7.798091
256,769,2.000000,0.120777,0.241554,True,0.158480,-0.083073,28.000000,11.000000,36207959.253878,47511167.095238,7.580709
1565,305,1.250000,0.085107,0.106384,True,0.105887,-0.000497,23.000000,4.000000,25514473.649391,31744101.937434,4.708289
1565,305,1.500000,0.085107,0.127661,True,0.114863,-0.012798,22.000000,5.000000,25514473.649391,34434928.568682,4.874057
1565,305,2.000000,0.085107,0.170214,True,0.114863,-0.055352,22.000000,5.000000,25514473.649391,34434928.568682,4.942945
106,583,1.250000,0.117753,0.147191,True,0.144667,-0.002524,34.000000,2.000000,35301485.959825,43370154.855595,7.767455
106,583,1.500000,0.117753,0.176630,True,0.144667,-0.031962,34.000000,2.000000,35301485.959825,43370154.855595,7.610300
106,583,2.000000,0.117753,0.235506,True,0.144667,-0.090839,34.000000,2.000000,35301485.959825,43370154.855595,7.856959
581,744,1.250000,0.083084,0.103855,True,0.103187,-0.000668,14.000000,7.000000,24907904.961746,30934634.214348,7.441853
581,744,1.500000,0.083084,0.124626,True,0.103187,-0.021439,14.000000,7.000000,24907904.961746,30934634.214348,7.792347
581,744,2.000000,0.083084,0.166168,True,0.103187,-0.062981,14.000000,7.000000,24907904.961746,30934634.214348,8.026320
1482,263,1.250000,0.111414,0.139268,True,0.141479,0.002211,21.000000,11.000000,33401218.393482,42414436.113980,5.616884
1482,263,1.500000,0.111414,0.167122,True,0.141479,-0.025642,21.000000,11.000000,33401218.393482,42414436.113980,5.602316
1482,263,2.000000,0.111414,0.222829,True,0.141479,-0.081350,21.000000,11.000000,33401218.393482,42414436.113980,5.538142
280,734,1.250000,0.122151,0.152689,True,0.152589,-0.000099,33.000000,3.000000,36619948.892748,45745139.264173,7.595976
280,734,1.500000,0.122151,0.183227,True,0.152589,-0.030637,33.000000,3.000000,36619948.892748,45745139.264173,7.507202
280,734,2.000000,0.122151,0.244302,True,0.152589,-0.091713,33.000000,3.000000,36619948.892748,45745139.264173,7.591582
1464,1573,1.250000,0.024062,0.030078,True,0.043845,0.013768,8.000000,1.000000,7213681.832351,13144549.624048,6.933544
1464,1573,1.500000,0.024062,0.036093,True,0.043845,0.007752,8.000000,1.000000,7213681.832351,13144549.624048,8.169569
1464,1573,2.000000,0.024062,0.048125,True,0.048017,-0.000108,10.000000,1.000000,7213681.832351,14395003.028324,7.392151
130,1395,1.250000,0.117856,0.147320,True,0.146718,-0.000602,17.000000,15.000000,35332227.742207,43984915.024348,6.980404
130,1395,1.500000,0.117856,0.176783,True,0.155923,-0.020860,19.000000,17.000000,35332227.742207,46744672.345097,6.760974
130,1395,2.000000,0.117856,0.235711,True,0.155923,-0.079788,19.000000,17.000000,35332227.742207,46744672.345097,6.726657
1299,914,1.250000,0.130919,0.163649,True,0.151810,-0.011839,30.000000,6.000000,39248564.324812,45511445.841224,5.754499
1299,914,1.500000,0.130919,0.196379,True,0.151810,-0.044569,30.000000,6.000000,39248564.324812,45511445.841224,5.853337
1299,914,2.000000,0.130919,0.261838,True,0.151810,-0.110028,30.000000,6.000000,39248564.324812,45511445.841224,5.972793
534,649,1.250000,0.050309,0.062887,True,0.062337,-0.000550,11.000000,2.000000,15082358.091316,18688025.683384,7.353458
534,649,1.500000,0.050309,0.075464,True,0.067210,-0.008254,9.000000,4.000000,15082358.091316,20149087.546510,7.825937
534,649,2.000000,0.050309,0.100619,True,0.067210,-0.033409,9.000000,4.000000,15082358.091316,20149087.546510,7.561364
28,875,1.250000,0.183133,0.228916,True,0.222231,-0.006684,13.000000,41.000000,54901780.471434,66623291.134472,6.355322
28,875,1.500000,0.183133,0.274699,True,0.222231,-0.052468,13.000000,41.000000,54901780.471434,66623291.134472,6.361286
28,875,2.000000,0.183133,0.366265,True,0.222231,-0.144034,13.000000,41.000000,54901780.471434,66623291.134472,6.334733
746,747,1.250000,0.006549,0.008187,False,,,,,1963443.572214,,1.276580
746,747,1.500000,0.006549,0.009824,False,,,,,1963443.572214,,1.274331
746,747,2.000000,0.006549,0.013099,False,,,,,1963443.572214,,1.354927
1280,95,1.250000,0.084979,0.106223,True,0.107529,0.001306,19.000000,7.000000,25475933.431035,32236325.804965,6.714832
1280,95,1.500000,0.084979,0.127468,True,0.114086,-0.013382,21.000000,9.000000,25475933.431035,34202210.130292,6.533998
1280,95,2.000000,0.084979,0.169957,True,0.144963,-0.024994,24.000000,10.000000,25475933.431035,43458808.477789,6.544268
1212,212,1.250000,0.150667,0.188334,True,0.180763,-0.007571,38.000000,5.000000,45168894.885947,54191474.493144,7.460233
1212,212,1.500000,0.150667,0.226001,True,0.197734,-0.028267,41.000000,6.000000,45168894.885947,59279104.260390,7.298466
1212,212,2.000000,0.150667,0.301334,True,0.197734,-0.103601,41.000000,6.000000,45168894.885947,59279104.260390,7.101643
1189,1503,1.250000,0.085789,0.107236,True,0.107514,0.000278,17.000000,6.000000,25718923.675065,32231995.365977,7.343317
1189,1503,1.500000,0.085789,0.128684,True,0.107514,-0.021169,17.000000,6.000000,25718923.675065,32231995.365977,7.206719
1189,1503,2.000000,0.085789,0.171578,True,0.107514,-0.064064,17.000000,6.000000,25718923.675065,32231995.365977,7.180357
280,331,1.250000,0.056961,0.071201,True,0.068737,-0.002464,9.000000,6.000000,17076473.809815,20606877.803395,6.704899
280,331,1.500000,0.056961,0.085441,True,0.068737,-0.016704,9.000000,6.000000,17076473.809815,20606877.803395,6.994746
280,331,2.000000,0.056961,0.113922,True,0.068737,-0.045185,9.000000,6.000000,17076473.809815,20606877.803395,6.908081
145,331,1.250000,0.096274,0.120342,True,0.121022,0.000680,22.000000,4.000000,28862149.572915,36281500.031306,7.342658
145,331,1.500000,0.096274,0.144411,True,0.130419,-0.013991,24.000000,4.000000,28862149.572915,39098759.641093,7.374007
145,331,2.000000,0.096274,0.192548,True,0.130419,-0.062128,24.000000,4.000000,28862149.572915,39098759.641093,7.403630
136,239,1.250000,0.058972,0.073715,True,0.074986,0.001271,11.000000,7.000000,17679247.619213,22480097.618344,6.751776
136,239,1.500000,0.058972,0.088457,True,0.088496,0.000039,13.000000,7.000000,17679247.619213,26530528.780440,6.731804
136,239,2.000000,0.058972,0.117943,True,0.098127,-0.019816,18.000000,6.000000,17679247.619213,29417660.749201,6.804343
1060,356,1.250000,0.116400,0.145500,True,0.146403,0.000904,13.000000,24.000000,34895770.259869,43890606.281718,6.699471
1060,356,1.500000,0.116400,0.174600,True,0.174358,-0.000242,36.000000,9.000000,34895770.259869,52271079.043759,6.682905
1060,356,2.000000,0.116400,0.232800,True,0.174358,-0.058442,36.000000,9.000000,34895770.259869,52271079.043759,6.942264
1147,1571,1.250000,0.105059,0.131323,True,0.124458,-0.006865,27.000000,3.000000,31495755.165912,37311649.767616,7.604100
1147,1571,1.500000,0.105059,0.157588,True,0.124458,-0.033130,27.000000,3.000000,31495755.165912,37311649.767616,7.617463
1147,1571,2.000000,0.105059,0.210117,True,0.124458,-0.085659,27.000000,3.000000,31495755.165912,37311649.767616,7.499588
714,786,1.250000,0.050321,0.062901,True,0.061882,-0.001019,9.000000,3.000000,15085707.129686,18551700.584671,7.222366
714,786,1.500000,0.050321,0.075481,True,0.070635,-0.004846,11.000000,3.000000,15085707.129686,21175821.824583,7.085317
714,786,2.000000,0.050321,0.100641,True,0.096947,-0.003694,14.000000,6.000000,15085707.129686,29064115.439233,6.931661
1402,269,1.250000,0.139509,0.174386,True,0.173832,-0.000553,16.000000,23.000000,41823599.687360,52113646.941359,5.965730
1402,269,1.500000,0.139509,0.209263,True,0.185172,-0.024090,39.000000,6.000000,41823599.687360,55513313.441781,5.851684
1402,269,2.000000,0.139509,0.279017,True,0.185172,-0.093845,39.000000,6.000000,41823599.687360,55513313.441781,6.143702
35,738,1.250000,0.112357,0.140446,True,0.144016,0.003571,36.000000,2.000000,33683702.603522,43175060.379369,7.643836
35,738,1.500000,0.112357,0.168535,True,0.161379,-0.007156,38.000000,2.000000,33683702.603522,48380121.980650,7.623337
35,738,2.000000,0.112357,0.224713,True,0.161379,-0.063335,38.000000,2.000000,33683702.603522,48380121.980650,7.553167
1449,171,1.250000,0.062410,0.078013,True,0.078878,0.000866,15.000000,4.000000,18710104.956516,23647147.387366,6.705649
1449,171,1.500000,0.062410,0.093615,True,0.092840,-0.000775,15.000000,6.000000,18710104.956516,27832774.863090,6.691284
1449,171,2.000000,0.062410,0.124820,True,0.115658,-0.009163,20.000000,7.000000,18710104.956516,34673347.361708,6.453138
1409,355,1.250000,0.092600,0.115750,True,0.103490,-0.012259,19.000000,8.000000,27760718.161552,31025669.415516,1.614043
1409,355,1.500000,0.092600,0.138900,True,0.103490,-0.035409,19.000000,8.000000,27760718.161552,31025669.415516,1.617426
1409,355,2.000000,0.092600,0.185200,True,0.103490,-0.081709,19.000000,8.000000,27760718.161552,31025669.415516,1.615912
749,879,1.250000,0.030645,0.038306,False,,,,,9187060.842308,,1.285408
749,879,1.500000,0.030645,0.045967,False,,,,,9187060.842308,,1.279698
749,879,2.000000,0.030645,0.061289,False,,,,,9187060.842308,,1.369549
1156,691,1.250000,0.086965,0.108706,True,0.107861,-0.000845,27.000000,2.000000,26071433.244748,32336029.040398,7.328052
